index,session_id,total_pages,avg_scroll_depth,avg_mouse_movements,avg_time_on_page,user_id,first_timestamp,last_timestamp,session_duration_sec,requests_per_sec,bot_score,classification,actual_label,if_baseline_pred,if_baseline_bot,pages_per_min,scroll_per_sec,if_pred,if_anomaly_score,if_bot,svm_pred,svm_bot,final_bot
813,S000814,20,0.0,0.0,2.45,B0814,2024-01-28 03:00:00.602385,2024-01-28 03:00:36.395306,35.792921,0.558769707563124,75,Bot,Bot,-1,1,33.52618245378744,0.0,-1,-0.7192776773067766,1,-1,1,1
814,S000815,22,0.0,0.0,3.0,B0815,2024-01-13 19:00:02.919592,2024-01-13 19:00:35.340224,32.420632,0.6785802324889904,75,Bot,Bot,-1,1,40.71481394933942,0.0,-1,-0.7192776773067766,1,-1,1,1
815,S000816,14,0.0,0.0,2.9285714285714284,B0816,2024-01-29 12:00:00.972280,2024-01-29 12:00:26.347552,25.375272,0.5517182239465256,75,Bot,Bot,-1,1,33.10309343679153,0.0,-1,-0.7192776773067766,1,-1,1,1
816,S000817,18,0.0,0.0,2.111111111111111,B0817,2024-01-13 05:00:00.833079,2024-01-13 05:00:27.372837,26.539758,0.6782277366658732,75,Bot,Bot,-1,1,40.69366419995239,0.0,-1,-0.7192776773067766,1,-1,1,1
817,S000818,22,0.0,0.0,2.272727272727273,B0818,2024-01-20 20:00:01.356495,2024-01-20 20:00:42.329917,40.973422,0.5369334296754613,75,Bot,Bot,-1,1,32.21600578052768,0.0,-1,-0.7192776773067766,1,-1,1,1
818,S000819,12,0.0,0.0,2.0,B0819,2024-01-18 00:00:02.064842,2024-01-18 00:00:19.636078,17.571236,0.6829343137841869,75,Bot,Bot,-1,1,40.97605882705121,0.0,-1,-0.7192776773067766,1,-1,1,1
819,S000820,23,0.0,0.0,2.5217391304347827,B0820,2024-01-28 15:00:01.815433,2024-01-28 15:00:38.942275,37.126842,0.6194978824215643,75,Bot,Bot,-1,1,37.16987294529386,0.0,-1,-0.7192776773067766,1,-1,1,1
820,S000821,24,0.0,0.0,1.8333333333333333,B0821,2024-01-11 07:00:02.009294,2024-01-11 07:00:44.232752,42.223458,0.5684044163317936,75,Bot,Bot,-1,1,34.10426497990762,0.0,-1,-0.7192776773067766,1,-1,1,1
821,S000822,21,0.0,0.0,2.333333333333333,B0822,2024-01-21 00:00:02.979299,2024-01-21 00:00:42.001157,39.021858,0.5381599205245429,75,Bot,Bot,-1,1,32.289595231472575,0.0,-1,-0.7192776773067766,1,-1,1,1
822,S000823,16,0.0,0.0,2.5,B0823,2024-01-14 14:00:00.644395,2024-01-14 14:00:26.001648,25.357253,0.6309831747153368,75,Bot,Bot,-1,1,37.85899048292021,0.0,-1,-0.7192776773067766,1,-1,1,1
823,S000824,18,0.0,0.0,2.1666666666666665,B0824,2024-01-19 19:00:01.565073,2024-01-19 19:00:30.123854,28.558781,0.6302790024546215,75,Bot,Bot,-1,1,37.816740147277294,0.0,-1,-0.7192776773067766,1,-1,1,1
824,S000825,19,0.0,0.0,2.526315789473684,B0825,2024-01-08 20:00:00.731606,2024-01-08 20:00:32.823358,32.091752,0.5920524376481533,75,Bot,Bot,-1,1,35.5231462588892,0.0,-1,-0.7192776773067766,1,-1,1,1
825,S000826,15,0.0,0.0,2.533333333333333,B0826,2024-01-16 01:00:00.603371,2024-01-16 01:00:23.456103,22.852732,0.6563766642867908,75,Bot,Bot,-1,1,39.382599857207445,0.0,-1,-0.7192776773067766,1,-1,1,1
826,S000827,17,0.0,0.0,2.3529411764705883,B0827,2024-01-06 14:00:01.311365,2024-01-06 14:00:25.862077,24.550712,0.6924442761578564,75,Bot,Bot,-1,1,41.54665656947138,0.0,-1,-0.7192776773067766,1,-1,1,1
827,S000828,12,0.0,0.0,2.583333333333333,B0828,2024-01-24 02:00:02.511106,2024-01-24 02:00:18.254503,15.743397,0.7622243153748839,75,Bot,Bot,-1,1,45.733458922493035,0.0,-1,-0.7192776773067766,1,-1,1,1
828,S000829,14,0.0,0.0,2.642857142857143,B0829,2024-01-14 00:00:01.635752,2024-01-14 00:00:23.575865,21.940113,0.6381006333012049,75,Bot,Bot,-1,1,38.2860379980723,0.0,-1,-0.7192776773067766,1,-1,1,1
829,S000830,22,0.0,0.0,2.136363636363636,B0830,2024-01-06 20:00:01.805233,2024-01-06 20:00:40.643716,38.838483,0.5664484887321681,75,Bot,Bot,-1,1,33.986909323930085,0.0,-1,-0.7192776773067766,1,-1,1,1
830,S000831,14,0.0,0.0,2.571428571428572,B0831,2024-01-13 07:00:00.516572,2024-01-13 07:00:28.025921,27.509349,0.5089178955125401,75,Bot,Bot,-1,1,30.535073730752405,0.0,-1,-0.7192776773067766,1,-1,1,1
831,S000832,12,0.0,0.0,2.6666666666666665,B0832,2024-01-27 13:00:02.510046,2024-01-27 13:00:22.426068,19.916022,0.6025299630619005,75,Bot,Bot,-1,1,36.15179778371403,0.0,-1,-0.7192776773067766,1,-1,1,1
832,S000833,16,0.0,0.0,2.5,B0833,2024-01-14 17:00:02.924993,2024-01-14 17:00:28.923163,25.99817,0.6154279320429092,75,Bot,Bot,-1,1,36.925675922574555,0.0,-1,-0.7192776773067766,1,-1,1,1
833,S000834,13,0.0,0.0,1.7692307692307692,B0834,2024-01-06 11:00:02.279681,2024-01-06 11:00:26.441785,24.162104,0.5380326150404783,75,Bot,Bot,-1,1,32.281956902428696,0.0,-1,-0.7192776773067766,1,-1,1,1
834,S000835,23,0.0,0.0,2.608695652173913,B0835,2024-01-27 13:00:02.375013,2024-01-27 13:00:40.167860,37.792847,0.6085807719116795,75,Bot,Bot,-1,1,36.51484631470076,0.0,-1,-0.7192776773067766,1,-1,1,1
835,S000836,10,0.0,0.0,3.0,B0836,2024-01-20 14:00:01.505542,2024-01-20 14:00:16.687114,15.181572,0.6586933158173607,75,Bot,Bot,-1,1,39.521598949041646,0.0,-1,-0.7192776773067766,1,-1,1,1
836,S000837,10,0.0,0.0,2.3,B0837,2024-01-09 10:00:02.995750,2024-01-09 10:00:18.352507,15.356757,0.6511791519524598,75,Bot,Bot,-1,1,39.070749117147585,0.0,-1,-0.7192776773067766,1,-1,1,1
837,S000838,14,0.0,0.0,2.2857142857142856,B0838,2024-01-05 04:00:02.682295,2024-01-05 04:00:25.072310,22.390015,0.6252787235738788,75,Bot,Bot,-1,1,37.51672341443273,0.0,-1,-0.7192776773067766,1,-1,1,1
838,S000839,24,0.0,0.0,2.208333333333333,B0839,2024-01-18 01:00:01.919890,2024-01-18 01:00:36.945089,35.025199,0.6852209462107552,75,Bot,Bot,-1,1,41.11325677264532,0.0,-1,-0.7192776773067766,1,-1,1,1
839,S000840,17,0.0,0.0,2.5294117647058822,B0840,2024-01-20 16:00:01.960083,2024-01-20 16:00:29.007691,27.047608,0.6285213834805651,75,Bot,Bot,-1,1,37.7112830088339,0.0,-1,-0.7192776773067766,1,-1,1,1
840,S000841,23,0.0,0.0,3.565217391304348,B0841,2024-01-24 13:00:01.357556,2024-01-24 13:00:35.633180,34.275624,0.6710308177029833,75,Bot,Bot,-1,1,40.261849062178996,0.0,-1,-0.7192776773067766,1,-1,1,1
841,S000842,18,0.0,0.0,1.8888888888888888,B0842,2024-01-27 14:00:01.199144,2024-01-27 14:00:27.439777,26.240633,0.6859590620393952,75,Bot,Bot,-1,1,41.15754372236371,0.0,-1,-0.7192776773067766,1,-1,1,1
842,S000843,22,0.0,0.0,2.090909090909091,B0843,2024-01-30 12:00:02.626911,2024-01-30 12:00:42.391498,39.764587,0.5532560919091151,75,Bot,Bot,-1,1,33.1953655145469,0.0,-1,-0.7192776773067766,1,-1,1,1
843,S000844,25,0.0,0.0,2.32,B0844,2024-01-18 05:00:00.712991,2024-01-18 05:00:43.040965,42.327974,0.5906259534179453,75,Bot,Bot,-1,1,35.43755720507672,0.0,-1,-0.7192776773067766,1,-1,1,1
844,S000845,22,0.0,0.0,1.9545454545454544,B0845,2024-01-11 10:00:01.570057,2024-01-11 10:00:35.857922,34.287865,0.6416264179761557,75,Bot,Bot,-1,1,38.49758507856935,0.0,-1,-0.7192776773067766,1,-1,1,1
845,S000846,20,0.0,0.0,2.6,B0846,2024-01-24 19:00:00.695965,2024-01-24 19:00:41.263829,40.567864,0.493001061135484,75,Bot,Bot,-1,1,29.58006366812904,0.0,-1,-0.7192776773067766,1,-1,1,1
846,S000847,24,0.0,0.0,2.75,B0847,2024-01-28 14:00:01.979372,2024-01-28 14:00:45.867559,43.888187,0.5468441883917419,75,Bot,Bot,-1,1,32.810651303504514,0.0,-1,-0.7192776773067766,1,-1,1,1
847,S000848,24,0.0,0.0,2.2916666666666665,B0848,2024-01-10 06:00:01.674843,2024-01-10 06:00:45.070462,43.395619,0.5530512192947403,75,Bot,Bot,-1,1,33.18307315768442,0.0,-1,-0.7192776773067766,1,-1,1,1
848,S000849,16,0.0,0.0,2.3125,B0849,2024-01-10 03:00:00.634921,2024-01-10 03:00:24.840266,24.205345,0.6610110287624489,75,Bot,Bot,-1,1,39.660661725746934,0.0,-1,-0.7192776773067766,1,-1,1,1
849,S000850,21,0.0,0.0,3.0,B0850,2024-01-05 14:00:01.514743,2024-01-05 14:00:31.886105,30.371362,0.691440838247557,75,Bot,Bot,-1,1,41.48645029485342,0.0,-1,-0.7192776773067766,1,-1,1,1
850,S000851,15,0.0,0.0,2.8666666666666667,B0851,2024-01-30 04:00:01.605858,2024-01-30 04:00:24.558770,22.952912,0.6535118506967655,75,Bot,Bot,-1,1,39.210711041805936,0.0,-1,-0.7192776773067766,1,-1,1,1
851,S000852,23,0.0,0.0,2.4782608695652173,B0852,2024-01-17 15:00:00.955154,2024-01-17 15:00:40.631223,39.676069,0.5796945256849917,75,Bot,Bot,-1,1,34.7816715410995,0.0,-1,-0.7192776773067766,1,-1,1,1
852,S000853,16,0.0,0.0,2.625,B0853,2024-01-16 03:00:00.653629,2024-01-16 03:00:28.234216,27.580587,0.5801181824012664,75,Bot,Bot,-1,1,34.80709094407599,0.0,-1,-0.7192776773067766,1,-1,1,1
853,S000854,18,0.0,0.0,1.8333333333333333,B0854,2024-01-03 00:00:00.503910,2024-01-03 00:00:30.812424,30.308514,0.5938925280203444,75,Bot,Bot,-1,1,35.63355168122066,0.0,-1,-0.7192776773067766,1,-1,1,1
854,S000855,19,0.0,0.0,2.263157894736842,B0855,2024-01-20 10:00:02.995856,2024-01-20 10:00:31.290325,28.294469,0.6715093327957489,75,Bot,Bot,-1,1,40.29055996774493,0.0,-1,-0.7192776773067766,1,-1,1,1
855,S000856,15,0.0,0.0,2.333333333333333,B0856,2024-01-04 00:00:01.006524,2024-01-04 00:00:26.402894,25.39637,0.5906355908344382,75,Bot,Bot,-1,1,35.438135450066284,0.0,-1,-0.7192776773067766,1,-1,1,1
856,S000857,12,0.0,0.0,2.1666666666666665,B0857,2024-01-28 20:00:00.746316,2024-01-28 20:00:20.516041,19.769725,0.6069887163326753,75,Bot,Bot,-1,1,36.41932297996052,0.0,-1,-0.7192776773067766,1,-1,1,1
857,S000858,24,0.0,0.0,2.6666666666666665,B0858,2024-01-12 12:00:00.924042,2024-01-12 12:00:43.254237,42.330195,0.5669711656183015,75,Bot,Bot,-1,1,34.01826993709809,0.0,-1,-0.7192776773067766,1,-1,1,1
858,S000859,20,0.0,0.0,2.45,B0859,2024-01-21 00:00:01.952417,2024-01-21 00:00:38.301257,36.34884,0.5502238860992538,75,Bot,Bot,-1,1,33.01343316595522,0.0,-1,-0.7192776773067766,1,-1,1,1
859,S000860,23,0.0,0.0,2.8260869565217392,B0860,2024-01-14 01:00:02.904388,2024-01-14 01:00:43.132243,40.227855,0.571743136689739,75,Bot,Bot,-1,1,34.30458820138434,0.0,-1,-0.7192776773067766,1,-1,1,1
860,S000861,16,0.0,0.0,2.5,B0861,2024-01-04 10:00:00.807722,2024-01-04 10:00:24.829732,24.02201,0.6660558379586055,75,Bot,Bot,-1,1,39.96335027751633,0.0,-1,-0.7192776773067766,1,-1,1,1
861,S000862,21,0.0,0.0,2.7142857142857144,B0862,2024-01-13 09:00:02.501609,2024-01-13 09:00:34.791524,32.289915,0.6503578594121415,75,Bot,Bot,-1,1,39.021471564728486,0.0,-1,-0.7192776773067766,1,-1,1,1
862,S000863,18,0.0,0.0,2.7777777777777777,B0863,2024-01-27 02:00:01.443919,2024-01-27 02:00:32.748386,31.304467,0.5749978110152778,75,Bot,Bot,-1,1,34.49986866091667,0.0,-1,-0.7192776773067766,1,-1,1,1
863,S000864,13,0.0,0.0,1.8461538461538465,B0864,2024-01-04 07:00:01.248920,2024-01-04 07:00:19.237994,17.989074,0.7226608773747888,75,Bot,Bot,-1,1,43.359652642487326,0.0,-1,-0.7192776773067766,1,-1,1,1
864,S000865,25,0.0,0.0,2.88,B0865,2024-01-12 01:00:02.490266,2024-01-12 01:00:39.727691,37.237425,0.6713675824791859,75,Bot,Bot,-1,1,40.28205494875115,0.0,-1,-0.7192776773067766,1,-1,1,1
865,S000866,19,0.0,0.0,2.1052631578947367,B0866,2024-01-05 19:00:01.040998,2024-01-05 19:00:35.122259,34.081261,0.5574911092638268,75,Bot,Bot,-1,1,33.449466555829616,0.0,-1,-0.7192776773067766,1,-1,1,1
866,S000867,13,0.0,0.0,2.230769230769231,B0867,2024-01-07 09:00:00.654091,2024-01-07 09:00:22.347440,21.693349,0.5992620134401562,75,Bot,Bot,-1,1,35.955720806409374,0.0,-1,-0.7192776773067766,1,-1,1,1
867,S000868,10,0.0,0.0,2.6,B0868,2024-01-17 10:00:02.378236,2024-01-17 10:00:17.908257,15.530021,0.6439141325050366,75,Bot,Bot,-1,1,38.63484795030219,0.0,-1,-0.7192776773067766,1,-1,1,1
868,S000869,25,0.0,0.0,3.24,B0869,2024-01-01 19:00:02.510817,2024-01-01 19:00:37.409637,34.89882,0.716356598876409,75,Bot,Bot,-1,1,42.98139593258454,0.0,-1,-0.7192776773067766,1,-1,1,1
869,S000870,19,0.0,0.0,2.8947368421052637,B0870,2024-01-01 06:00:01.640172,2024-01-01 06:00:32.456022,30.81585,0.6165658257033312,75,Bot,Bot,-1,1,36.99394954219987,0.0,-1,-0.7192776773067766,1,-1,1,1
870,S000871,25,0.0,0.0,2.2,B0871,2024-01-11 03:00:00.835770,2024-01-11 03:00:45.906835,45.071065,0.5546795932157361,75,Bot,Bot,-1,1,33.28077559294417,0.0,-1,-0.7192776773067766,1,-1,1,1
871,S000872,14,0.0,0.0,1.5714285714285714,B0872,2024-01-03 21:00:00.718110,2024-01-03 21:00:18.623995,17.905885,0.7818658502497922,75,Bot,Bot,-1,1,46.91195101498753,0.0,-1,-0.7192776773067766,1,-1,1,1
872,S000873,13,0.0,0.0,3.3076923076923075,B0873,2024-01-09 12:00:01.928062,2024-01-09 12:00:27.781389,25.853327,0.5028366368475515,75,Bot,Bot,-1,1,30.170198210853094,0.0,-1,-0.7192776773067766,1,-1,1,1
873,S000874,17,0.0,0.0,3.4705882352941178,B0874,2024-01-04 14:00:01.766697,2024-01-04 14:00:29.105157,27.33846,0.621834587610275,75,Bot,Bot,-1,1,37.3100752566165,0.0,-1,-0.7192776773067766,1,-1,1,1
874,S000875,15,0.0,0.0,3.2,B0875,2024-01-11 01:00:02.857888,2024-01-11 01:00:28.419592,25.561704,0.586815339071292,75,Bot,Bot,-1,1,35.20892034427752,0.0,-1,-0.7192776773067766,1,-1,1,1
875,S000876,11,0.0,0.0,2.4545454545454546,B0876,2024-01-02 08:00:00.554160,2024-01-02 08:00:20.009475,19.455315,0.5653981958143572,75,Bot,Bot,-1,1,33.92389174886143,0.0,-1,-0.7192776773067766,1,-1,1,1
876,S000877,25,0.0,0.0,2.32,B0877,2024-01-13 19:00:00.787451,2024-01-13 19:00:39.145357,38.357906,0.6517561203679888,75,Bot,Bot,-1,1,39.10536722207932,0.0,-1,-0.7192776773067766,1,-1,1,1
877,S000878,11,0.0,0.0,1.7272727272727273,B0878,2024-01-21 06:00:01.177030,2024-01-21 06:00:16.239034,15.062004,0.730314505294249,75,Bot,Bot,-1,1,43.81887031765494,0.0,-1,-0.7192776773067766,1,-1,1,1
878,S000879,11,0.0,0.0,3.090909090909091,B0879,2024-01-03 06:00:01.161946,2024-01-03 06:00:19.770947,18.609001,0.5911117958454621,75,Bot,Bot,-1,1,35.46670775072773,0.0,-1,-0.7192776773067766,1,-1,1,1
879,S000880,14,0.0,0.0,2.7857142857142856,B0880,2024-01-23 20:00:00.766166,2024-01-23 20:00:20.277259,19.511093,0.7175405293798764,75,Bot,Bot,-1,1,43.05243176279258,0.0,-1,-0.7192776773067766,1,-1,1,1
880,S000881,25,0.0,0.0,2.24,B0881,2024-01-30 22:00:02.446512,2024-01-30 22:00:42.760414,40.313902,0.6201334715751405,75,Bot,Bot,-1,1,37.20800829450843,0.0,-1,-0.7192776773067766,1,-1,1,1
881,S000882,21,0.0,0.0,3.0,B0882,2024-01-06 14:00:01.771289,2024-01-06 14:00:37.999801,36.228512,0.5796539476973274,75,Bot,Bot,-1,1,34.77923686183964,0.0,-1,-0.7192776773067766,1,-1,1,1
882,S000883,22,0.0,0.0,2.727272727272727,B0883,2024-01-12 20:00:01.881079,2024-01-12 20:00:36.948223,35.067144,0.6273678860188899,75,Bot,Bot,-1,1,37.642073161133396,0.0,-1,-0.7192776773067766,1,-1,1,1
883,S000884,13,24.153846153846157,11.23076923076923,13.153846153846152,M0884,2024-01-17 07:00:10.000000,2024-01-17 07:01:59.000000,109.0,0.1192660550458715,50,Suspicious,Bot,1,0,7.155963302752293,0.2215949188426253,-1,-0.7159919209945729,1,-1,1,1
884,S000885,17,25.94117647058824,11.235294117647058,16.764705882352942,M0885,2024-01-23 06:00:12.000000,2024-01-23 06:02:25.000000,133.0,0.1278195488721804,50,Suspicious,Bot,1,0,7.669172932330826,0.195046439628483,-1,-0.7178191976889298,1,-1,1,1
885,S000886,10,33.2,10.7,16.9,M0886,2024-01-20 00:00:07.000000,2024-01-20 00:01:30.000000,83.0,0.1204819277108433,50,Suspicious,Bot,-1,1,7.228915662650603,0.4,-1,-0.7102797296726265,1,-1,1,1
886,S000887,9,17.11111111111111,11.11111111111111,14.444444444444445,M0887,2024-01-04 05:00:09.000000,2024-01-04 05:01:31.000000,82.0,0.1097560975609756,50,Suspicious,Bot,-1,1,6.585365853658536,0.2086720867208672,-1,-0.7159919209945729,1,-1,1,1
887,S000888,16,29.625,9.125,18.0625,M0888,2024-01-03 21:00:09.000000,2024-01-03 21:02:03.000000,114.0,0.1403508771929824,50,Suspicious,Bot,-1,1,8.421052631578947,0.2598684210526316,-1,-0.7126016139907908,1,-1,1,1
888,S000889,15,29.266666666666666,11.466666666666669,15.4,M0889,2024-01-19 22:00:09.000000,2024-01-19 22:02:13.000000,124.0,0.1209677419354838,50,Suspicious,Bot,-1,1,7.258064516129031,0.2360215053763441,-1,-0.7137721545210102,1,-1,1,1
889,S000890,14,25.571428571428573,9.142857142857142,17.928571428571427,M0890,2024-01-08 09:00:05.000000,2024-01-08 09:02:15.000000,130.0,0.1076923076923077,50,Suspicious,Bot,1,0,6.461538461538462,0.19670329670329673,-1,-0.7178191976889298,1,-1,1,1
890,S000891,8,27.5,9.875,13.875,M0891,2024-01-06 08:00:07.000000,2024-01-06 08:01:06.000000,59.0,0.135593220338983,50,Suspicious,Bot,-1,1,8.135593220338983,0.4661016949152542,-1,-0.7112415113441246,1,-1,1,1
891,S000892,18,19.166666666666668,10.11111111111111,18.05555555555556,M0892,2024-01-20 22:00:09.000000,2024-01-20 22:02:53.000000,164.0,0.1097560975609756,50,Suspicious,Bot,-1,1,6.585365853658536,0.116869918699187,-1,-0.7192776773067766,1,-1,1,1
892,S000893,18,24.61111111111111,9.833333333333334,16.444444444444443,M0893,2024-01-19 15:00:08.000000,2024-01-19 15:03:05.000000,177.0,0.1016949152542373,50,Suspicious,Bot,1,0,6.101694915254237,0.13904582548650346,-1,-0.7192776773067766,1,-1,1,1
893,S000894,11,20.818181818181817,9.818181818181818,15.909090909090908,M0894,2024-01-27 23:00:07.000000,2024-01-27 23:01:27.000000,80.0,0.1375,50,Suspicious,Bot,-1,1,8.25,0.2602272727272727,-1,-0.7126016139907908,1,-1,1,1
894,S000895,11,18.363636363636363,10.818181818181818,16.818181818181817,M0895,2024-01-13 21:00:04.000000,2024-01-13 21:01:42.000000,98.0,0.1122448979591836,50,Suspicious,Bot,-1,1,6.73469387755102,0.18738404452690166,-1,-0.717576405435798,1,-1,1,1
895,S000896,18,21.38888888888889,9.27777777777778,16.833333333333332,M0896,2024-01-03 12:00:13.000000,2024-01-03 12:03:08.000000,175.0,0.1028571428571428,50,Suspicious,Bot,-1,1,6.171428571428572,0.12222222222222222,-1,-0.7192776773067766,1,-1,1,1
896,S000897,15,21.133333333333333,9.266666666666667,18.6,M0897,2024-01-08 01:00:11.000000,2024-01-08 01:02:22.000000,131.0,0.1145038167938931,50,Suspicious,Bot,1,0,6.870229007633588,0.16132315521628499,-1,-0.7183050286695452,1,-1,1,1
897,S000898,13,20.692307692307693,12.76923076923077,15.384615384615383,M0898,2024-01-09 16:00:09.000000,2024-01-09 16:01:55.000000,106.0,0.1226415094339622,50,Suspicious,Bot,-1,1,7.358490566037736,0.19521044992743106,-1,-0.7178191976889298,1,-1,1,1
898,S000899,8,36.5,9.875,18.375,M0899,2024-01-21 03:00:05.000000,2024-01-21 03:01:05.000000,60.0,0.1333333333333333,35,Suspicious,Bot,-1,1,8.0,0.6083333333333333,-1,-0.7143965658991416,1,-1,1,1
899,S000900,8,29.0,13.0,18.875,M0900,2024-01-26 17:00:15.000000,2024-01-26 17:01:18.000000,63.0,0.1269841269841269,50,Suspicious,Bot,-1,1,7.619047619047619,0.4603174603174603,-1,-0.7112415113441246,1,-1,1,1
900,S000901,10,23.8,11.2,17.9,M0901,2024-01-25 17:00:15.000000,2024-01-25 17:01:37.000000,82.0,0.1219512195121951,50,Suspicious,Bot,1,0,7.317073170731708,0.2902439024390244,-1,-0.7127927121469195,1,-1,1,1
901,S000902,10,26.4,12.3,18.6,M0902,2024-01-17 21:00:07.000000,2024-01-17 21:01:57.000000,110.0,0.0909090909090909,50,Suspicious,Bot,-1,1,5.454545454545455,0.24,-1,-0.7126016139907908,1,-1,1,1
902,S000903,15,20.8,7.8,17.066666666666666,M0903,2024-01-09 16:00:04.000000,2024-01-09 16:01:58.000000,114.0,0.131578947368421,50,Suspicious,Bot,-1,1,7.894736842105264,0.1824561403508772,-1,-0.717576405435798,1,-1,1,1
903,S000904,10,23.4,6.7,15.5,M0904,2024-01-10 01:00:07.000000,2024-01-10 01:01:26.000000,79.0,0.1265822784810126,50,Suspicious,Bot,-1,1,7.59493670886076,0.2962025316455696,-1,-0.7127927121469195,1,-1,1,1
904,S000905,13,26.76923076923077,8.153846153846153,16.0,M0905,2024-01-02 01:00:11.000000,2024-01-02 01:01:51.000000,100.0,0.13,50,Suspicious,Bot,1,0,7.8,0.2676923076923077,-1,-0.7126016139907908,1,-1,1,1
905,S000906,17,29.294117647058822,11.647058823529411,13.764705882352942,M0906,2024-01-27 05:00:06.000000,2024-01-27 05:02:18.000000,132.0,0.1287878787878787,50,Suspicious,Bot,-1,1,7.727272727272727,0.22192513368983957,-1,-0.7159919209945729,1,-1,1,1
906,S000907,10,25.3,9.3,19.6,M0907,2024-01-04 20:00:06.000000,2024-01-04 20:01:27.000000,81.0,0.1234567901234567,50,Suspicious,Bot,1,0,7.4074074074074066,0.31234567901234567,-1,-0.7103441215952472,1,-1,1,1
907,S000908,12,23.08333333333333,9.583333333333334,17.333333333333332,M0908,2024-01-02 01:00:11.000000,2024-01-02 01:01:59.000000,108.0,0.1111111111111111,50,Suspicious,Bot,1,0,6.666666666666666,0.21373456790123452,-1,-0.7159919209945729,1,-1,1,1
908,S000909,10,27.9,11.1,19.4,M0909,2024-01-09 02:00:11.000000,2024-01-09 02:01:40.000000,89.0,0.1123595505617977,50,Suspicious,Bot,1,0,6.741573033707865,0.31348314606741573,-1,-0.7103441215952472,1,-1,1,1
909,S000910,13,27.0,7.3076923076923075,17.53846153846154,M0910,2024-01-10 22:00:12.000000,2024-01-10 22:01:56.000000,104.0,0.125,50,Suspicious,Bot,1,0,7.5,0.25961538461538464,-1,-0.7126016139907908,1,-1,1,1
910,S000911,12,28.416666666666668,13.916666666666666,16.583333333333332,M0911,2024-01-09 16:00:04.000000,2024-01-09 16:01:39.000000,95.0,0.1263157894736842,50,Suspicious,Bot,-1,1,7.578947368421053,0.29912280701754385,-1,-0.712510158323819,1,-1,1,1
911,S000912,9,24.22222222222222,10.555555555555555,15.444444444444445,M0912,2024-01-25 07:00:08.000000,2024-01-25 07:01:08.000000,60.0,0.15,50,Suspicious,Bot,-1,1,9.0,0.4037037037037037,-1,-0.7102797296726265,1,-1,1,1
912,S000913,14,22.928571428571427,8.357142857142858,14.714285714285714,M0913,2024-01-01 13:00:09.000000,2024-01-01 13:02:14.000000,125.0,0.112,50,Suspicious,Bot,1,0,6.72,0.1834285714285714,-1,-0.717576405435798,1,-1,1,1
913,S000914,17,29.94117647058824,11.647058823529411,16.352941176470587,M0914,2024-01-20 17:00:05.000000,2024-01-20 17:02:13.000000,128.0,0.1328125,50,Suspicious,Bot,-1,1,7.96875,0.23391544117647062,-1,-0.7148177401897807,1,-1,1,1
914,S000915,8,19.875,7.5,18.0,M0915,2024-01-19 12:00:12.000000,2024-01-19 12:01:19.000000,67.0,0.1194029850746268,50,Suspicious,Bot,-1,1,7.164179104477612,0.2966417910447761,-1,-0.7127927121469195,1,-1,1,1
915,S000916,8,22.875,11.375,18.5,M0916,2024-01-13 12:00:08.000000,2024-01-13 12:01:37.000000,89.0,0.0898876404494382,50,Suspicious,Bot,-1,1,5.393258426966292,0.25702247191011235,-1,-0.7126016139907908,1,-1,1,1
916,S000917,18,27.55555555555556,8.666666666666666,17.444444444444443,M0917,2024-01-26 06:00:15.000000,2024-01-26 06:02:36.000000,141.0,0.1276595744680851,50,Suspicious,Bot,1,0,7.659574468085106,0.19542947202521674,-1,-0.7178191976889298,1,-1,1,1
917,S000918,17,27.58823529411765,9.705882352941176,18.88235294117647,M0918,2024-01-23 11:00:11.000000,2024-01-23 11:02:08.000000,117.0,0.1452991452991453,50,Suspicious,Bot,-1,1,8.717948717948719,0.2357968828557064,-1,-0.7137721545210102,1,-1,1,1
918,S000919,13,28.07692307692308,6.846153846153846,18.384615384615383,M0919,2024-01-09 14:00:05.000000,2024-01-09 14:01:40.000000,95.0,0.1368421052631579,50,Suspicious,Bot,-1,1,8.210526315789474,0.29554655870445345,-1,-0.7127927121469195,1,-1,1,1
919,S000920,11,23.181818181818183,12.727272727272728,14.818181818181818,M0920,2024-01-20 08:00:12.000000,2024-01-20 08:02:02.000000,110.0,0.1,50,Suspicious,Bot,-1,1,6.0,0.21074380165289258,-1,-0.7159919209945729,1,-1,1,1
920,S000921,8,38.75,9.875,14.125,M0921,2024-01-01 06:00:05.000000,2024-01-01 06:01:35.000000,90.0,0.0888888888888888,35,Suspicious,Bot,-1,1,5.333333333333333,0.4305555555555556,-1,-0.7114821601834006,1,-1,1,1
921,S000922,8,29.0,8.75,18.125,M0922,2024-01-22 11:00:14.000000,2024-01-22 11:01:05.000000,51.0,0.1568627450980392,50,Suspicious,Bot,-1,1,9.411764705882353,0.5686274509803921,-1,-0.7129708581970983,1,-1,1,1
922,S000923,16,25.0,11.625,19.0,M0923,2024-01-30 07:00:09.000000,2024-01-30 07:02:26.000000,137.0,0.1167883211678832,50,Suspicious,Bot,1,0,7.007299270072993,0.18248175182481752,-1,-0.717576405435798,1,-1,1,1
